shoulder_cm,arm_cm,height_cm,weight_kg,size_label,shoulder_cm_raw,chest_cm_raw,arm_cm_raw,height_cm_raw,weight_kg_raw
-2.2636766300295093,-2.3563186442600697,-1.9325285178629246,-1.3285187002085708,S,37.5,95.7,80.7,163.0,67.5
1.5194667662016013,1.2267437061445963,1.1053881974000288,1.7204689393203219,XL,44.2,115.8,94.0,182.5,107.3
-1.1343800938411186,-0.5243769914215943,0.6380163950518821,-0.4245474904989998,M,39.5,96.4,87.5,179.5,79.3
-0.6826614793657639,-0.7129592203902617,-0.14093660886169565,-0.5088159930990441,M,40.3,97.1,86.8,174.5,78.2
-0.8520559597940209,-1.1440043151757842,0.9963347768521297,0.2572613032649993,L,40.0,105.7,85.2,181.8,88.2
-0.061548384462148255,0.7148776560867851,1.977815561783235,-1.0220877816629534,S,41.4,95.7,92.1,188.1,71.5
-0.8520559597940209,0.39159383499764533,0.09274929231237769,0.7552115459016275,L,40.0,110.8,90.9,176.0,94.7
-0.9649856134128616,-1.521168773113119,-1.2314708143407045,-1.4051264298449753,S,39.8,94.7,83.8,167.5,66.5
0.7289591908697245,2.3851773983806908,1.5260228195133634,0.2342789843740782,L,42.8,104.3,98.3,185.20000000000002,87.9
0.6724943640603082,-0.9284817677830229,0.48222579426916656,-1.3285187002085708,M,42.7,96.5,86.0,178.5,67.5
-0.2874076916998256,0.2838325613012629,0.575700154738795,0.2725828491922804,XL,41.0,117.4,90.5,179.1,88.4
1.8582557270581153,1.765550074626501,1.4948646993568178,2.831281019048185,XL,44.8,118.2,96.0,185.0,121.8
-1.1343800938411186,-0.6321382651179768,-0.26556908948786545,-0.9914446898083913,M,39.5,98.1,87.1,173.70000000000002,71.9
0.39017023001321044,-0.3357947624529269,-0.17209472901823697,0.2496005303013582,L,42.2,108.6,88.2,174.3,88.1
-1.6425635351258936,-1.6828106836576888,-0.1565156689399663,-2.094595996572614,XS,38.6,86.5,83.2,174.4,57.5
0.2772405763943698,-0.6051979466938793,-1.1691545740276175,0.21129666548315604,XXL,42.0,120.5,87.2,167.9,87.6
-0.1180132112715686,-0.6321382651179768,1.276757858261015,0.012116568428505179,M,41.3,101.3,87.1,183.6,85.0
0.7289591908697245,-0.4435560361493094,-0.37462251003576896,0.1270281628831117,XL,42.8,115.2,87.8,173.0,86.5
-0.2874076916998256,-0.766839857238453,0.12390741246891904,0.8394800485016719,L,41.0,109.6,86.6,176.2,95.8
-0.6261966525563436,-1.73669132050588,-1.324945174810333,-1.3898048839176942,S,40.4,95.7,83.0,166.9,66.7
-1.529633881507057,-0.41661571772521183,-0.2188319092530534,-1.0910347383357177,M,38.8,98.5,87.9,174.0,70.6
-0.4568021721280826,-1.3595268625685453,-0.7017827716794708,-0.010865750462415908,L,40.7,106.3,84.4,170.9,84.7
-1.360239401078796,0.20301160602897791,1.9466574416266937,1.2608225615018958,XL,39.1,113.7,90.2,187.9,101.3
-1.2473097474599593,-1.8713929126263562,-1.247049874418975,0.05808120621034735,L,39.3,110.6,82.5,167.4,85.6
0.05138126915669242,-0.17415285190835697,0.3887514337995337,1.8890059445204117,XL,41.6,116.6,88.8,177.89999999999998,109.5
0.22077574958494942,1.0651017956000264,1.4013903388871893,-0.11045579898974134,L,41.9,108.1,93.4,184.4,83.4
-2.037817322791832,-2.248557370563691,-1.8234750973150253,-0.9301585060992681,M,37.9,100.6,81.1,163.7,72.7
-0.9085207866034413,0.09525033233259542,-0.0007250681572507532,1.0539816914836038,XL,39.9,115.3,89.8,175.4,98.6
-0.5132669989375029,-1.224825270448069,-0.7796780720708285,-0.5777629497718085,M,40.6,103.7,84.9,170.4,77.3
-1.190844920650539,0.7956986113590739,0.45106767411262083,-1.336179473172211,S,39.4,90.1,92.4,178.29999999999998,67.4
-0.6826614793657639,-0.2010931703324507,-0.0941994286268792,0.2725828491922804,L,40.3,107.1,88.7,174.8,88.4
1.4065371125827604,0.5532357455422152,-0.7952571321490992,1.0693032374108848,XXL,44.0,126.3,91.5,170.3,98.8
1.9147205538675356,2.1157742141397384,1.5260228195133634,0.7935154107198297,XL,44.9,114.6,97.3,185.20000000000002,95.2
-1.9813524959824116,-1.6019897283854039,-2.2596887795066265,-2.1635429532453783,XS,38.0,85.8,83.5,160.9,56.6
-0.2874076916998256,-0.7129592203902617,-0.7017827716794708,-1.0067662357356724,L,41.0,104.4,86.8,170.9,71.7
-1.021450440222278,0.7418179745108827,1.2611787981827443,-1.0067662357356724,S,39.7,90.4,92.2,183.5,71.7
-0.8520559597940209,-0.7129592203902617,-1.1691545740276175,-0.35560053382623547,M,40.0,103.3,86.8,167.9,80.2
-0.40033734531866627,-0.06639157821197449,-0.18767378909651208,1.0693032374108848,XL,40.8,116.0,89.2,174.2,98.8
-2.37660628364835,-2.383258962684167,-0.8731524325404614,-1.4281087487358963,M,37.3,97.1,80.6,169.79999999999998,66.2
-1.9248876691729913,-0.2010931703324507,-1.2937870546537915,-0.31729666900803327,L,38.1,105.0,88.7,167.1,80.7
1.801790900248699,1.2267437061445963,1.4948646993568178,1.567253480047513,XXL,44.7,121.3,94.0,185.0,105.3
